cuisine,full_ingredients,ingredients_processed
Indian,"['whole', 'clove', 'black', 'cardamom', 'pod', 'green', 'cardamom', 'pod', 'black', 'peppercorn', 'tbsp', 'ghee', 'bay', 'leaf', 'cinnamon', 'stick', 'larg', 'onion', 'fine', 'chop', 'larg', 'red', 'onion', 'fine', 'chop', 'small', 'green', 'chilli', 'fine', 'slice', 'garlic', 'clove', 'roughli', 'chop', 'piec', 'fresh', 'root', 'ginger', 'peel', 'roughli', 'chop', 'goat', 'meat', 'mixtur', 'boneless', 'cut', 'onthebon', 'leg', 'cut', 'cut', 'bites', 'piec', 'tbsp', 'salt', 'tbsp', 'turmer', 'tsp', 'mild', 'chilli', 'powder', 'tbsp', 'garam', 'masala', 'tomato', 'roughli', 'chop', 'chop', 'fresh', 'coriand', 'serv']",whole clove black cardamom pod green cardamom pod black peppercorn tbsp ghee bay leaf cinnamon stick larg onion fine chop larg red onion fine chop small green chilli fine slice garlic clove roughli chop piec fresh root ginger peel roughli chop goat meat mixtur boneless cut onthebon leg cut cut bites piec tbsp salt tbsp turmer tsp mild chilli powder tbsp garam masala tomato roughli chop chop fresh coriand serv
Indian,"['veget', 'oil', 'deepfri', 'cauliflow', 'leav', 'remov', 'cut', 'floret', 'tbsp', 'chickpea', 'flour', 'gram', 'flour', 'tbsp', 'cornflour', 'tbsp', 'chilli', 'past', 'tbsp', 'fine', 'chop', 'fresh', 'curri', 'leav', 'tbsp', 'garam', 'masala', 'fresh', 'curri', 'leav', 'garnish', 'green', 'chilli', 'slice', 'garnish', 'tsp', 'ground', 'cumin', 'tsp', 'black', 'mustard', 'seed', 'green', 'chilli', 'tbsp', 'cashew', 'nut', 'smash', 'cucumb', 'grate', 'oz', 'thick', 'natur', 'yoghurt', 'plain', 'flour', 'plu', 'extra', 'dust', 'tsp', 'salt', 'tbsp', 'oliv', 'oil']",veget oil deepfri cauliflow leav remov cut floret tbsp chickpea flour gram flour tbsp cornflour tbsp chilli past tbsp fine chop fresh curri leav tbsp garam masala fresh curri leav garnish green chilli slice garnish tsp ground cumin tsp black mustard seed green chilli tbsp cashew nut smash cucumb grate oz thick natur yoghurt plain flour plu extra dust tsp salt tbsp oliv oil
Indian,"['oz', 'fullfat', 'milk', 'nondairi', 'milk', 'altern', 'tsp', 'ground', 'turmer', 'tsp', 'freshli', 'grate', 'turmer', 'root', 'tsp', 'fine', 'grate', 'fresh', 'root', 'ginger', 'star', 'anis', 'tsp', 'runni', 'manuka', 'honey', 'tsp', 'ground', 'cinnamon', 'plu', 'extra', 'garnish', 'option']",oz fullfat milk nondairi milk altern tsp ground turmer tsp freshli grate turmer root tsp fine grate fresh root ginger star anis tsp runni manuka honey tsp ground cinnamon plu extra garnish option
Indian,"['fresh', 'coriand', 'leav', 'stalk', 'wash', 'fresh', 'mint', 'leav', 'wash', 'garlic', 'clove', 'peel', 'roughli', 'chop', 'piec', 'fresh', 'ginger', 'peel', 'roughli', 'chop', 'small', 'onion', 'chop', 'green', 'chilli', 'tast', 'seed', 'remov', 'chop', 'raw', 'pistachio', 'nut', 'shell', 'remov', 'chop', 'tbsp', 'lemon', 'juic', 'tast', 'salt', 'tast', 'tbsp', 'water']",fresh coriand leav stalk wash fresh mint leav wash garlic clove peel roughli chop piec fresh ginger peel roughli chop small onion chop green chilli tast seed remov chop raw pistachio nut shell remov chop tbsp lemon juic tast salt tast tbsp water
Indian,"['fresh', 'grate', 'coconut', 'frozen', 'coconut', 'thaw', 'desicc', 'coconut', 'larg', 'bunch', 'fresh', 'coriand', 'larg', 'bunch', 'fresh', 'mint', 'green', 'chilli', 'garlic', 'clove', 'tsp', 'heap', 'cumin', 'seed', 'tbsp', 'sugar', 'larg', 'lime', 'juic', 'tast', 'salt']",fresh grate coconut frozen coconut thaw desicc coconut larg bunch fresh coriand larg bunch fresh mint green chilli garlic clove tsp heap cumin seed tbsp sugar larg lime juic tast salt
Indian,"['tbsp', 'veget', 'oil', 'tsp', 'brown', 'mustard', 'seed', 'clove', 'green', 'cardamom', 'pod', 'lightli', 'crush', 'larg', 'piec', 'cinnamon', 'stick', 'small', 'onion', 'fine', 'chop', 'piec', 'fresh', 'ginger', 'peel', 'quarter', 'larg', 'garlic', 'clove', 'tsp', 'ground', 'coriand', 'oz', 'coconut', 'milk', 'green', 'chilli', 'left', 'whole', 'salt', 'tast', 'oz', 'water', 'curri', 'leav', 'avail', 'supermarket', 'asian', 'grocer', 'tsp', 'freshli', 'ground', 'black', 'pepper', 'tsp', 'garam', 'masala', 'salmon', 'firm', 'white', 'fish', 'fillet', 'cut', 'larg', 'piec', 'tsp', 'lemon', 'juic', 'fresh', 'coriand', 'leav', 'stalk', 'chop']",tbsp veget oil tsp brown mustard seed clove green cardamom pod lightli crush larg piec cinnamon stick small onion fine chop piec fresh ginger peel quarter larg garlic clove tsp ground coriand oz coconut milk green chilli left whole salt tast oz water curri leav avail supermarket asian grocer tsp freshli ground black pepper tsp garam masala salmon firm white fish fillet cut larg piec tsp lemon juic fresh coriand leav stalk chop
Indian,"['monkfish', 'tail', 'trim', 'piec', 'fresh', 'root', 'ginger', 'peel', 'roughli', 'chop', 'garlic', 'clove', 'roughli', 'chop', 'tsp', 'salt', 'lemon', 'juic', 'coriand', 'root', 'roughli', 'chop', 'green', 'chilli', 'roughli', 'chop', 'tbsp', 'veget', 'oil', 'can', 'tomato', 'chop', 'oz', 'natur', 'plain', 'fullfat', 'yoghurt', 'salt', 'freshli', 'ground', 'black', 'pepper', 'tbsp', 'roughli', 'chop', 'coriand', 'leav', 'veget', 'oil', 'fri', 'gram', 'flour', 'also', 'call', 'chickpea', 'flour', 'besan', 'tbsp', 'coriand', 'seed', 'crush', 'oz', 'water']",monkfish tail trim piec fresh root ginger peel roughli chop garlic clove roughli chop tsp salt lemon juic coriand root roughli chop green chilli roughli chop tbsp veget oil can tomato chop oz natur plain fullfat yoghurt salt freshli ground black pepper tbsp roughli chop coriand leav veget oil fri gram flour also call chickpea flour besan tbsp coriand seed crush oz water
Indian,"['coriand', 'leav', 'stalk', 'wash', 'thoroughli', 'remov', 'grit', 'mint', 'leav', 'option', 'garlic', 'clove', 'peel', 'green', 'birdsey', 'chilli', 'stalk', 'remov', 'tbsp', 'veget', 'oil', 'tsp', 'salt', 'tsp', 'sugar', 'lemon', 'juic']",coriand leav stalk wash thoroughli remov grit mint leav option garlic clove peel green birdsey chilli stalk remov tbsp veget oil tsp salt tsp sugar lemon juic
Indian,"['oz', 'full', 'fat', 'plain', 'yoghurt', 'tbsp', 'gram', 'flour', 'also', 'call', 'besan', 'oz', 'water', 'tsp', 'salt', 'tsp', 'ground', 'turmer', 'tbsp', 'ghee', 'whole', 'red', 'chilli', 'tsp', 'cumin', 'seed', 'fresh', 'curri', 'leav', 'tsp', 'clove', 'tsp', 'fennel', 'seed', 'tsp', 'pepper', 'cinnamon', 'stick', 'tsp', 'cumin', 'seed', 'tsp', 'red', 'chilli', 'powder', 'larg', 'mackerel', 'fillet', 'bone', 'pick', 'tweezer', 'trim', 'tsp', 'salt', 'lemon', 'juic', 'tbsp', 'veget', 'oil', 'tbsp', 'veget', 'oil', 'tsp', 'mustard', 'seed', 'sprig', 'fresh', 'curri', 'leav', 'onion', 'fine', 'chop', 'tsp', 'salt', 'fresh', 'green', 'chilli', 'fine', 'chop', 'spinach', 'fine', 'shred', 'fresh', 'coconut', 'grate']",oz full fat plain yoghurt tbsp gram flour also call besan oz water tsp salt tsp ground turmer tbsp ghee whole red chilli tsp cumin seed fresh curri leav tsp clove tsp fennel seed tsp pepper cinnamon stick tsp cumin seed tsp red chilli powder larg mackerel fillet bone pick tweezer trim tsp salt lemon juic tbsp veget oil tbsp veget oil tsp mustard seed sprig fresh curri leav onion fine chop tsp salt fresh green chilli fine chop spinach fine shred fresh coconut grate
Indian,"['oz', 'whole', 'milk', 'oz', 'doubl', 'cream', 'oz', 'condens', 'milk', 'powder', 'milk', 'caster', 'sugar', 'tsp', 'freshli', 'grate', 'nutmeg', 'ripe', 'yellowskin', 'guava', 'trim', 'halv', 'oz', 'water', 'prepar', 'fresh', 'fruit', 'combin', 'alphonso', 'mango', 'pineappl', 'lyche', 'watermelon', 'persimmon', 'starfruit', 'work', 'especi', 'well', 'passion', 'fruit', 'pulp', 'seed', 'scrape', 'lime', 'juic', 'zest', 'caster', 'sugar', 'tast']",oz whole milk oz doubl cream oz condens milk powder milk caster sugar tsp freshli grate nutmeg ripe yellowskin guava trim halv oz water prepar fresh fruit combin alphonso mango pineappl lyche watermelon persimmon starfruit work especi well passion fruit pulp seed scrape lime juic zest caster sugar tast
Indian,"['powder', 'milk', 'plain', 'flour', 'tsp', 'bake', 'powder', 'tsp', 'bicarbon', 'soda', 'oz', 'milk', 'butter', 'melt', 'veget', 'oil', 'deep', 'fri', 'caster', 'sugar', 'oz', 'water', 'strand', 'saffron', 'tbsp', 'chop', 'pistachio', 'nut', 'tbsp', 'flake', 'almond', 'toast', 'pan']",powder milk plain flour tsp bake powder tsp bicarbon soda oz milk butter melt veget oil deep fri caster sugar oz water strand saffron tbsp chop pistachio nut tbsp flake almond toast pan
Indian,"['tbsp', 'coconut', 'veget', 'oil', 'clove', 'tellicherri', 'ordinari', 'black', 'peppercorn', 'cassia', 'bark', 'avail', 'asian', 'store', 'supermarket', 'curri', 'leav', 'tsp', 'freshli', 'grate', 'root', 'ginger', 'medium', 'onion', 'dice', 'plain', 'flour', 'salt', 'freshli', 'ground', 'black', 'pepper', 'tast', 'chicken', 'thigh', 'boneless', 'dice', 'babi', 'carrot', 'peel', 'blanch', 'chop', 'silverskin', 'onion', 'green', 'bean', 'chop', 'blanch', 'tsp', 'ground', 'turmer', 'tsp', 'ground', 'coriand', 'tbsp', 'season', 'flour', 'oz', 'coconut', 'milk', 'readi', 'made', 'puff', 'pastri', 'sheet', 'freerang', 'egg', 'beaten', 'brush', 'pastri', 'tsp', 'coriand', 'seed', 'tsp', 'cumin', 'seed', 'tsp', 'fennel', 'seed', 'tsp', 'black', 'sesam', 'seed']",tbsp coconut veget oil clove tellicherri ordinari black peppercorn cassia bark avail asian store supermarket curri leav tsp freshli grate root ginger medium onion dice plain flour salt freshli ground black pepper tast chicken thigh boneless dice babi carrot peel blanch chop silverskin onion green bean chop blanch tsp ground turmer tsp ground coriand tbsp season flour oz coconut milk readi made puff pastri sheet freerang egg beaten brush pastri tsp coriand seed tsp cumin seed tsp fennel seed tsp black sesam seed
Indian,"['x', 'haddock', 'fillet', 'skinon', 'pinbon', 'cornflour', 'tsp', 'chilli', 'powder', 'tbsp', 'caster', 'sugar', 'tsp', 'cumin', 'seed', 'roast', 'ground', 'tsp', 'nigella', 'seed', 'tsp', 'carom', 'seed', 'tsp', 'salt', 'oz', 'malt', 'vinegar', 'tbsp', 'veget', 'oil', 'plu', 'extra', 'deepfri', 'fresh', 'curri', 'leav', 'tsp', 'black', 'mustard', 'seed', 'garlic', 'clove', 'fine', 'chop', 'red', 'onion', 'fine', 'chop', 'green', 'chilli', 'slit', 'lengthway', 'cut', 'piec', 'hand', 'purpl', 'sprout', 'broccoli', 'red', 'pepper', 'seed', 'remov', 'cut', 'dice', 'piec', 'fresh', 'ginger', 'peel', 'fine', 'chop', 'tsp', 'salt', 'tsp', 'caster', 'sugar', 'juic', 'lemon', 'tbsp', 'natur', 'yoghurt', 'whisk', 'option', 'fresh', 'coriand', 'leav', 'garnish', 'natur', 'yoghurt', 'pinch', 'ground', 'turmer', 'tbsp', 'veget', 'oil', 'pinch', 'nigella', 'seed', 'pinch', 'carom', 'seed']",x haddock fillet skinon pinbon cornflour tsp chilli powder tbsp caster sugar tsp cumin seed roast ground tsp nigella seed tsp carom seed tsp salt oz malt vinegar tbsp veget oil plu extra deepfri fresh curri leav tsp black mustard seed garlic clove fine chop red onion fine chop green chilli slit lengthway cut piec hand purpl sprout broccoli red pepper seed remov cut dice piec fresh ginger peel fine chop tsp salt tsp caster sugar juic lemon tbsp natur yoghurt whisk option fresh coriand leav garnish natur yoghurt pinch ground turmer tbsp veget oil pinch nigella seed pinch carom seed
Indian,"['skinless', 'chicken', 'breast', 'total', 'weight', 'cut', 'chunk', 'oz', 'fatfre', 'greekstyl', 'yoghurt', 'tbsp', 'tandoori', 'curri', 'powder', 'medium', 'curri', 'powder', 'tsp', 'grate', 'garlic', 'tsp', 'grate', 'fresh', 'root', 'ginger', 'lime', 'juic', 'tomato', 'quarter', 'chop', 'cucumb', 'mint', 'red', 'onion', 'salad', 'serv', 'wholem', 'chappati', 'pitta', 'bread', 'serv']",skinless chicken breast total weight cut chunk oz fatfre greekstyl yoghurt tbsp tandoori curri powder medium curri powder tsp grate garlic tsp grate fresh root ginger lime juic tomato quarter chop cucumb mint red onion salad serv wholem chappati pitta bread serv
Indian,"['chicken', 'drumstick', 'skin', 'pinch', 'salt', 'lemon', 'juic', 'plain', 'yoghurt', 'tbsp', 'tandoori', 'tikka', 'spice', 'mix', 'tbsp', 'plain', 'yoghurt', 'pinch', 'salt', 'pinch', 'sugar', 'fresh', 'mint', 'sprig', 'green', 'chilli', 'deseed', 'slice']",chicken drumstick skin pinch salt lemon juic plain yoghurt tbsp tandoori tikka spice mix tbsp plain yoghurt pinch salt pinch sugar fresh mint sprig green chilli deseed slice
Indian,"['leg', 'lamb', 'tbsp', 'veget', 'oil', 'tbsp', 'lemon', 'juic', 'fresh', 'ginger', 'peel', 'roughli', 'chop', 'larg', 'clove', 'garlic', 'peel', 'roughli', 'chop', 'tbsp', 'ground', 'cumin', 'tbsp', 'ground', 'coriand', 'red', 'chilli', 'powder', 'salt', 'tast', 'tbsp', 'garam', 'masala', 'freshli', 'ground', 'black', 'pepper', 'tbsp', 'water', 'almond', 'blanch', 'oz', 'greek', 'yoghurt', 'tbsp', 'honey']",leg lamb tbsp veget oil tbsp lemon juic fresh ginger peel roughli chop larg clove garlic peel roughli chop tbsp ground cumin tbsp ground coriand red chilli powder salt tast tbsp garam masala freshli ground black pepper tbsp water almond blanch oz greek yoghurt tbsp honey
Indian,"['tsp', 'cumin', 'seed', 'tsp', 'coriand', 'seed', 'tbsp', 'oliv', 'oil', 'onion', 'slice', 'tsp', 'salt', 'tsp', 'paprika', 'tsp', 'garam', 'masala', 'freshli', 'cook', 'white', 'rice', 'hotsmok', 'salmon', 'broken', 'bites', 'piec', 'oz', 'frozen', 'pea', 'defrost', 'cold', 'tap', 'oz', 'doubl', 'cream', 'tbsp', 'fine', 'chop', 'fresh', 'coriand', 'tbsp', 'fine', 'snip', 'fresh', 'chive', 'freerang', 'egg', 'hardboil', 'peel', 'quarter', 'lemon', 'cut', 'wedg']",tsp cumin seed tsp coriand seed tbsp oliv oil onion slice tsp salt tsp paprika tsp garam masala freshli cook white rice hotsmok salmon broken bites piec oz frozen pea defrost cold tap oz doubl cream tbsp fine chop fresh coriand tbsp fine snip fresh chive freerang egg hardboil peel quarter lemon cut wedg
Indian,"['tbsp', 'coriand', 'seed', 'tbsp', 'cumin', 'seed', 'tbsp', 'mustard', 'seed', 'tsp', 'fennel', 'seed', 'tsp', 'black', 'peppercorn', 'tsp', 'ground', 'turmer', 'tsp', 'ground', 'cinnamon', 'tsp', 'paprika', 'dri', 'chilli', 'depend', 'person', 'prefer', 'tsp', 'salt', 'thumbsiz', 'piec', 'fresh', 'root', 'ginger', 'peel', 'fine', 'grate', 'garlic', 'clove', 'fine', 'grate', 'tbsp', 'tomato', 'pure', 'tbsp', 'white', 'wine', 'vinegar', 'cider', 'vinegar', 'veget', 'sunflow', 'oil', 'cover', 'past', 'store']",tbsp coriand seed tbsp cumin seed tbsp mustard seed tsp fennel seed tsp black peppercorn tsp ground turmer tsp ground cinnamon tsp paprika dri chilli depend person prefer tsp salt thumbsiz piec fresh root ginger peel fine grate garlic clove fine grate tbsp tomato pure tbsp white wine vinegar cider vinegar veget sunflow oil cover past store
Indian,"['lamb', 'shoulder', 'bone', 'weight', 'cut', 'cube', 'tbsp', 'homemad', 'curri', 'past', 'use', 'shopbought', 'madra', 'past', 'tbsp', 'veget', 'sunflow', 'oil', 'gener', 'knob', 'butter', 'onion', 'halv', 'thinli', 'slice', 'cinnamon', 'stick', 'cardamom', 'pod', 'chop', 'plum', 'tomato', 'tbsp', 'tomato', 'pure', 'pint', 'hot', 'chicken', 'lamb', 'stock', 'chickpea', 'drain', 'babi', 'leaf', 'spinach', 'well', 'wash']",lamb shoulder bone weight cut cube tbsp homemad curri past use shopbought madra past tbsp veget sunflow oil gener knob butter onion halv thinli slice cinnamon stick cardamom pod chop plum tomato tbsp tomato pure pint hot chicken lamb stock chickpea drain babi leaf spinach well wash
Indian,"['tbsp', 'coriand', 'seed', 'tsp', 'cumin', 'seed', 'tsp', 'chilli', 'flake', 'tsp', 'ground', 'turmer', 'cinnamon', 'stick', 'broken', 'piec', 'tsp', 'fennel', 'seed', 'tsp', 'crack', 'black', 'peppercorn', 'tsp', 'fenugreek', 'seed', 'tsp', 'clove', 'x', 'lamb', 'shoulder', 'bone', 'tbsp', 'veget', 'oil', 'onion', 'fine', 'chop', 'long', 'green', 'chilli', 'split', 'half', 'lengthway', 'seed', 'remov', 'desir', 'garlic', 'clove', 'fine', 'chop', 'piec', 'fresh', 'root', 'ginger', 'peel', 'fine', 'chop', 'tsp', 'cardamom', 'pod', 'lightli', 'crush', 'curri', 'leav', 'tbsp', 'tamarind', 'pulp', 'x', 'tin', 'chop', 'tomato', 'litr', 'pint', 'beef', 'stock', 'tbsp', 'chop', 'fresh', 'coriand', 'leav', 'tbsp', 'chop', 'fresh', 'mint', 'leav', 'salt', 'freshli', 'ground', 'black', 'pepper', 'potato', 'cut', 'cube', 'tbsp', 'flavourless', 'veget', 'oil', 'onion', 'fine', 'chop', 'garlic', 'clove', 'fine', 'chop', 'tsp', 'mustard', 'seed', 'tsp', 'chilli', 'powder', 'tsp', 'ground', 'coriand', 'tsp', 'ground', 'cumin', 'tsp', 'ground', 'turmer', 'x', 'tin', 'chop', 'tomato', 'tbsp', 'chop', 'fresh', 'coriand', 'tbsp', 'chop', 'fresh', 'mint', 'leav', 'salt', 'freshli', 'ground', 'black', 'pepper']",tbsp coriand seed tsp cumin seed tsp chilli flake tsp ground turmer cinnamon stick broken piec tsp fennel seed tsp crack black peppercorn tsp fenugreek seed tsp clove x lamb shoulder bone tbsp veget oil onion fine chop long green chilli split half lengthway seed remov desir garlic clove fine chop piec fresh root ginger peel fine chop tsp cardamom pod lightli crush curri leav tbsp tamarind pulp x tin chop tomato litr pint beef stock tbsp chop fresh coriand leav tbsp chop fresh mint leav salt freshli ground black pepper potato cut cube tbsp flavourless veget oil onion fine chop garlic clove fine chop tsp mustard seed tsp chilli powder tsp ground coriand tsp ground cumin tsp ground turmer x tin chop tomato tbsp chop fresh coriand tbsp chop fresh mint leav salt freshli ground black pepper
Indian,"['larg', 'waxi', 'potato', 'scrub', 'cut', 'small', 'bites', 'cube', 'veget', 'oil', 'fri', 'tsp', 'cumin', 'seed', 'tsp', 'hot', 'chilli', 'powder', 'tsp', 'ground', 'turmer', 'tsp', 'ground', 'coriand', 'lemon', 'lime', 'juic', 'sea', 'salt', 'larg', 'medium', 'naan', 'flatbread', 'serv', 'small', 'red', 'onion', 'thinli', 'slice', 'tbsp', 'appl', 'cider', 'vinegar', 'cucumb', 'lowfat', 'yoghurt', 'fat', 'larg', 'hand', 'fresh', 'mint', 'leav', 'roughli', 'chop', 'tsp', 'golden', 'caster', 'sugar', 'lemon', 'lime', 'juic']",larg waxi potato scrub cut small bites cube veget oil fri tsp cumin seed tsp hot chilli powder tsp ground turmer tsp ground coriand lemon lime juic sea salt larg medium naan flatbread serv small red onion thinli slice tbsp appl cider vinegar cucumb lowfat yoghurt fat larg hand fresh mint leav roughli chop tsp golden caster sugar lemon lime juic
Indian,"['tsp', 'garam', 'masala', 'pinch', 'dri', 'red', 'chilli', 'flake', 'tbsp', 'butter', 'soften', 'x', 'smoke', 'mackerel', 'fillet', 'tbsp', 'greekstyl', 'plain', 'yoghurt', 'tbsp', 'roughli', 'chop', 'fresh', 'mint', 'lime', 'juic', 'cucumb', 'halv', 'lengthway', 'thinli', 'slice', 'radish', 'roughli', 'chop', 'salt']",tsp garam masala pinch dri red chilli flake tbsp butter soften x smoke mackerel fillet tbsp greekstyl plain yoghurt tbsp roughli chop fresh mint lime juic cucumb halv lengthway thinli slice radish roughli chop salt
Indian,"['tsp', 'veget', 'oil', 'knob', 'butter', 'tbsp', 'fine', 'chop', 'onion', 'small', 'tomato', 'chop', 'green', 'chilli', 'seed', 'slice', 'option', 'pinch', 'red', 'chilli', 'powder', 'egg', 'beaten', 'salt', 'tast', 'tbsp', 'chop', 'fresh', 'coriand']",tsp veget oil knob butter tbsp fine chop onion small tomato chop green chilli seed slice option pinch red chilli powder egg beaten salt tast tbsp chop fresh coriand
Indian,"['tsp', 'sunflow', 'oil', 'small', 'onion', 'chop', 'garlic', 'clove', 'fine', 'grate', 'ginger', 'fine', 'grate', 'green', 'chilli', 'tast', 'fine', 'chop', 'cherri', 'tomato', 'halv', 'yellow', 'pepper', 'chop', 'bites', 'piec', 'tsp', 'salt', 'tsp', 'turmer', 'tsp', 'cumin', 'tsp', 'kashmiri', 'chilli', 'powder', 'paprika', 'tsp', 'coriand', 'pinch', 'cinnamon', 'clove', 'black', 'pepper', 'tast', 'frozen', 'mackerelsalmon', 'cod', 'fillet', 'fresh', 'coriand', 'chop']",tsp sunflow oil small onion chop garlic clove fine grate ginger fine grate green chilli tast fine chop cherri tomato halv yellow pepper chop bites piec tsp salt tsp turmer tsp cumin tsp kashmiri chilli powder paprika tsp coriand pinch cinnamon clove black pepper tast frozen mackerelsalmon cod fillet fresh coriand chop
